unitstotal,year built,construction status,number of buildings,occupancy,landuse,bldgdepth,lottype,bsmtcode,lotarea_log,bldgarea_log,numfloors_log,assessland_log,largest property use type - gross floor area (ft²)_log,property gfa - self-reported (ft²)_log,postal code_log,comarea_log,resarea_log,builtfar_log,residfar_log,commfar_log,facilfar_log,site energy use (kbtu)_log
45.0,1960,existing,1.0,100.0,2.0,112.0,3.0,0.0,10.367253014814716,10.431819050431784,1.3862943611198906,12.285119472864075,10.431819050431784,10.431819050431784,9.315240781801553,9.999500033329732e-05,10.431819050431784,0.7275486072772779,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,14.944691947411936
60.0,1960,existing,1.0,100.0,2.0,167.0,4.0,0.0,10.591396035047872,10.717036558948369,1.3862943611198906,13.194313737872822,10.717036558948369,10.717036558948369,9.315240781801553,9.999500033329732e-05,10.717036558948369,0.7561219797213337,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.422843416325904
60.0,1960,existing,1.0,100.0,2.0,176.0,3.0,0.0,10.596909695290504,10.723663781224614,1.3862943611198906,13.353476685668044,10.723663781224614,10.723663781224614,9.315240781801553,9.999500033329732e-05,10.723663781224614,0.7608058290337599,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.440244861807967
60.0,1960,existing,1.0,100.0,2.0,190.0,4.0,0.0,10.69901079971294,10.723289410218579,1.3862943611198906,13.455904178707268,10.723289410218579,10.723289410218579,9.315240781801553,9.999500033329732e-05,10.723289410218579,0.7030975114131134,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.359398323072869
60.0,1960,existing,1.0,100.0,2.0,65.0,4.0,0.0,10.647470422798568,10.723289410218579,1.3862943611198906,13.250494464592503,10.723289410218579,10.723289410218579,9.315240781801553,9.999500033329732e-05,10.723289410218579,0.7323678937132266,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.384951989214871
60.0,1960,existing,1.0,100.0,2.0,190.0,3.0,0.0,10.5703164247782,10.723663781224614,1.3862943611198906,13.327426050361623,10.723663781224614,10.723663781224614,9.315240781801553,9.999500033329732e-05,10.723663781224614,0.7747271675523681,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.35553275238157
60.0,1960,existing,1.0,100.0,2.0,169.0,3.0,0.0,10.917177190397416,10.717036558948369,1.3862943611198906,13.674005747676803,10.717036558948369,10.717036558948369,9.315240781801553,9.999500033329732e-05,10.717036558948369,0.5988365010887039,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.484798524079054
45.0,1960,existing,1.0,100.0,2.0,65.0,5.0,0.0,10.367315903941208,10.351565051448167,1.3862943611198906,13.124063930643688,10.351565051448167,10.351565051448167,9.315240781801553,9.999500033329732e-05,10.351565051448167,0.6830968447064438,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.027497840390943
60.0,1960,existing,1.0,100.0,2.0,169.0,4.0,0.0,10.643303601288238,10.717036558948369,1.3862943611198906,13.40022387571344,10.717036558948369,10.717036558948369,9.315240781801553,9.999500033329732e-05,10.717036558948369,0.7323678937132266,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.421138421370884
138.0,2020,existing,1.0,95.0,4.0,130.0,5.0,2.0,10.465984899076615,12.35644333303674,2.772588722239781,15.189479522493977,12.134324195206457,12.35644333303674,9.212936997823448,11.558816191735316,11.757893128414453,2.030776369698555,1.4906543764441333,9.999500033329732e-05,2.0149030205422647,17.029698282844347
371.0,2020,existing,1.0,95.0,4.0,99.0,3.0,5.0,11.63877366733509,13.28526423395868,3.4011973816621555,16.240866316572394,13.118383468061442,13.357821195944396,9.212936997823448,12.435552082661887,12.727458315225412,1.8229350866965048,1.4906543764441333,9.999500033329732e-05,2.0149030205422647,17.885466333519567
105.0,2020,existing,1.0,95.0,4.0,80.0,3.0,5.0,10.034559673629849,11.914114778215604,2.772588722239781,15.055622698257894,11.619427329042082,11.914114778215604,9.212936997823448,11.177144989027417,11.262962979545462,2.0215475632609334,1.4906543764441333,9.999500033329732e-05,2.0149030205422647,16.573854294194586
44.0,1960,existing,1.0,100.0,3.0,71.0,5.0,1.0,8.65277248565806,10.202109565026243,2.0794415416798357,12.650280788619,10.243489267499987,10.243489267499987,9.212338374638856,6.90875477931522,10.164312170818027,1.742219023667919,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,14.585562157686983
44.0,1920,existing,1.0,100.0,4.0,96.0,3.0,0.0,9.071767722112243,10.45380308398853,1.791759469228055,11.493752839181418,10.45380308398853,10.636119834372657,9.256173788319355,7.53689712956617,10.39821428171237,1.6054298910365616,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.492599492674886
43.0,1940,existing,1.0,100.0,2.0,92.0,3.0,0.0,9.27902652976463,10.596659732783579,1.791759469228055,11.700242855114809,10.596659732783579,10.596659732783579,9.256173788319355,9.999500033329732e-05,10.596659732783579,1.5539252025038417,1.4906543764441333,1.4816045409242156,2.0149030205422647,15.32076865743671
26.0,1920,existing,1.0,100.0,2.0,100.0,3.0,0.0,8.934718614016768,10.287763071961688,1.791759469228055,10.298935994257638,10.287763071961688,10.287763071961688,9.256173788319355,9.999500033329732e-05,10.287763071961688,1.5830939370944985,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,14.220578720633354
34.0,1940,existing,1.0,100.0,4.0,88.0,5.0,0.0,8.977020214210413,10.484613193102275,1.791759469228055,11.171856680390034,10.51902448126828,10.51902448126828,9.256173788319355,6.90875477931522,10.456251347665171,1.7083778602890038,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.289510163625351
55.0,1940,existing,1.0,100.0,2.0,90.0,3.0,0.0,9.61587214452889,11.141876276228,1.791759469228055,11.813037464800539,11.237185138527495,11.237185138527495,9.256173788319355,9.999500033329732e-05,11.141876276228,1.7227665977411035,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.593416542602121
191.0,2020,existing,1.0,100.0,4.0,135.0,0.0,5.0,10.094231871403661,12.074008747037798,2.5649493574615367,12.997822307589367,12.245629840528627,12.245629840528627,9.256173788319355,10.538634788798085,11.831466465007994,2.1090003439213802,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.63035241724067
93.0,2020,existing,1.0,100.0,4.0,110.0,5.0,5.0,9.525151111816216,11.529526895467654,2.5649493574615367,12.586223364451623,11.548736525705847,11.548736525705847,9.256173788319355,9.999500033329732e-05,11.529526895467654,2.130609828254235,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.794580535114903
31.0,1920,existing,1.0,100.0,2.0,86.0,3.0,0.0,8.885440911707585,10.143330883072752,1.791759469228055,11.775681960197485,10.143330883072752,10.143330883072752,9.256173788319355,9.999500033329732e-05,10.143330883072752,1.5085119938441398,1.4906543764441333,1.4816045409242156,2.0149030205422647,13.425381203746555
47.0,1940,existing,1.0,100.0,4.0,84.0,5.0,0.0,9.202106567049078,10.5610334618531,1.9459101490553132,10.896757843893464,10.561292488948782,10.561292488948782,9.256173788319355,8.229777750081887,10.458837110181584,1.5871923034867808,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.199026512885851
43.0,1920,existing,1.0,100.0,2.0,95.0,3.0,0.0,9.0442857876461,10.582180776125924,1.791759469228055,10.426765325491356,10.582180776125924,10.582180776125924,9.256173788319355,9.999500033329732e-05,10.582180776125924,1.7334238922150915,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.19303908618623
31.0,1940,existing,1.0,100.0,2.0,86.0,5.0,0.0,8.699681400989514,10.276601630426633,1.791759469228055,10.098272780745283,10.276601630426633,10.276601630426633,9.256173788319355,9.999500033329732e-05,10.276601630426633,1.7647307968401356,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,13.398128524523026
15.0,1920,existing,2.0,100.0,5.0,126.0,3.0,0.0,10.028224133937455,10.465471961643733,1.0986122886681098,14.888805380528378,10.177818392619491,10.465471961643733,9.256173788319355,10.465471961643733,9.999500033329732e-05,0.9360933591703348,1.4906543764441333,1.4816045409242156,2.0149030205422647,14.542799421366105
41.0,1960,existing,1.0,100.0,4.0,99.0,3.0,0.0,9.03491498187007,10.704389879336146,1.9459101490553132,11.233224789593368,10.755602364191718,10.776703754836735,9.256173788319355,6.68586094706836,10.686269748667398,1.8421356765531218,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.233354456942617
49.0,1940,existing,1.0,100.0,3.0,96.0,5.0,0.0,9.313708904953216,10.774299631131253,1.9459101490553132,10.683981470512775,10.846614938363842,10.846614938363842,9.256173788319355,9.999500033329732e-05,10.774299631131253,1.6695918352538475,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.311764766581048
54.0,1940,existing,1.0,100.0,3.0,112.0,3.0,0.0,9.525297086562844,10.983545434556431,1.9459101490553132,11.722383799419628,10.983545434556431,10.983545434556431,9.256173788319355,9.999500033329732e-05,10.983545434556431,1.667706820558076,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.763133724680971
11.0,1940,existing,1.0,100.0,4.0,206.0,3.0,0.0,10.877008917864554,12.486431720164665,1.6094379124341003,14.72175135802525,12.025048247062468,12.537553876348632,9.256269303864583,12.486431720164665,9.999500033329732e-05,1.791759469228055,1.4906543764441333,1.4816045409242156,2.0149030205422647,17.155787487598218
46.0,1940,existing,1.0,100.0,4.0,81.0,3.0,1.0,9.165447603085447,10.632846115058646,1.9459101490553132,11.072107752919068,10.7857249970854,10.815147579225588,9.25502688959859,7.659642954564682,10.58037831057655,1.6752256529721035,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,14.245283749456377
60.0,1940,existing,1.0,100.0,2.0,130.0,3.0,0.0,9.883335864325275,10.97084994319928,1.6094379124341003,12.175360828822853,10.985309671896763,10.985309671896763,9.337501517592862,6.860663671448287,10.954326659732555,1.3787660946990992,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.818071298288684
63.0,1960,existing,1.0,95.0,4.0,111.0,5.0,0.0,9.38437770918244,10.773713403281205,1.9459101490553132,11.666084224435675,10.773713403281205,10.773713403281205,9.337501517592862,8.714239143608575,10.63732071836749,1.6114359150967734,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.36404414821944
83.0,1940,existing,1.0,100.0,3.0,99.0,3.0,0.0,9.45727857185611,10.973065734619182,1.9459101490553132,11.744045122410057,10.973065734619182,10.973065734619182,9.337501517592862,6.543911845564792,10.961086856224243,1.713797927758343,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.485050828800187
78.0,1980,existing,1.0,100.0,3.0,119.0,5.0,0.0,9.546884034617925,10.926010420096983,1.9459101490553132,11.6776005682537,10.926010420096983,10.926010420096983,9.337501517592862,6.556778356158042,10.91328684226798,1.6034198401085376,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.75235758933354
91.0,1980,existing,1.0,100.0,3.0,135.0,5.0,0.0,10.188704088048116,11.405084096763149,1.9459101490553132,13.025964805516166,11.405084096763149,11.405084096763149,9.337413454539659,6.884486652042782,11.394153190178114,1.4770487243883548,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,14.340295061664001
91.0,1980,existing,1.0,100.0,3.0,142.0,5.0,0.0,10.39516093745751,11.375363101746224,1.9459101490553132,12.447845587147512,11.375363101746224,11.375363101746224,9.337413454539659,6.854354502255021,11.364437057512568,1.3001916620664788,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.751755549500638
80.0,1940,existing,1.0,100.0,3.0,113.0,3.0,0.0,9.79740455372797,11.254232453200062,1.9459101490553132,12.088138973528705,11.321886017556551,11.321886017556551,9.337501517592862,7.583756300707112,11.228451574129409,1.665818245870208,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,16.0594525496328
96.0,1960,existing,1.0,100.0,3.0,98.0,3.0,0.0,10.221977646629885,11.28287058535324,1.9459101490553132,12.451372913840931,11.282744710523005,11.282744710523005,9.337501517592862,8.660254034256889,11.207500243041213,1.358409157630355,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.794115004542855
84.0,1980,existing,1.0,100.0,4.0,0.0,5.0,5.0,9.871790465792873,11.136922067011684,1.9459101490553132,11.97574082036898,11.235074904431738,11.235074904431738,9.337501517592862,6.90875477931522,11.1222504423347,1.5129270120532565,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.688792931142336
48.0,2000,existing,1.0,100.0,3.0,56.0,5.0,0.0,9.367429587218957,10.422311107413181,1.9459101490553132,11.654433707761807,10.422311107413181,10.422311107413181,9.337501517592862,9.999500033329732e-05,10.422311107413181,1.3532545070416904,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,14.096679214099943
154.0,1960,existing,1.0,100.0,4.0,182.0,3.0,0.0,10.980195005816189,12.185875040240456,1.9459101490553132,13.870567710143856,12.022744582378593,12.022744582378593,9.337501517592862,9.77854771798028,12.09150879772394,1.4678743481123135,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,16.22556146891123
55.0,1960,existing,1.0,100.0,3.0,110.0,5.0,0.0,9.367429587218957,10.868968368601042,1.9459101490553132,11.650519842481769,10.868968368601042,10.868968368601042,9.337501517592862,6.844815479208263,10.850947439822313,1.7029282555214393,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.186834798893752
168.0,1960,existing,1.0,100.0,3.0,344.0,3.0,0.0,10.721084386282662,11.989463945488282,1.9459101490553132,14.240190538975494,11.989401850657035,11.989401850657035,9.337501517592862,9.09459276343187,11.932576147037045,1.5173226235262949,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,16.290072501976873
84.0,1980,existing,1.0,100.0,4.0,59.0,3.0,0.0,10.30229722897745,11.116811498336135,1.9459101490553132,13.026955392817271,11.071206039602785,11.116811498336135,9.337413454539659,9.084436955087027,10.976388793518188,1.1817271953786161,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.45312606678694
49.0,1940,existing,1.0,75.0,3.0,90.0,3.0,0.0,9.04793908261736,10.725489582719506,1.9459101490553132,11.340368083089638,10.725489582719506,10.725489582719506,9.337501517592862,8.646289764750648,10.59194877110536,1.8484548129046001,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.35928853137341
29.0,2020,existing,1.0,100.0,4.0,0.0,0.0,5.0,8.670257567143075,9.862873869650832,2.0794415416798357,11.736900670364296,10.391331099910195,10.391331099910195,9.337501517592862,7.734996194022781,9.73613342286396,1.4586150226995167,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,12.233135130679768
84.0,1960,existing,1.0,100.0,3.0,160.0,3.0,0.0,10.156228740289281,11.170956147044622,1.9459101490553132,12.437188334739655,11.250989108936864,11.250989108936864,9.337501517592862,6.729824070489475,11.159117834926688,1.324418957401803,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.743205498535783
80.0,2000,existing,1.0,100.0,3.0,0.0,5.0,5.0,10.64132125071848,11.423449234541877,2.3978952727983707,12.760819456354092,11.529044846850113,11.529044846850113,9.337413454539659,9.999500033329732e-05,11.423449234541877,1.1600209167967532,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,14.371741480844944
137.0,1980,existing,1.0,100.0,3.0,120.0,5.0,0.0,10.298935994257638,11.661017830213522,1.9459101490553132,13.325958701060026,11.73797919073903,11.73797919073903,9.337501517592862,9.102977853647683,11.58040652758315,1.589235205116581,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.949216526468092
27.0,2000,existing,1.0,85.0,4.0,0.0,5.0,5.0,8.933268478636418,10.180209784751566,2.0794415416798357,11.178123832113137,10.204850612043773,10.204850612043773,9.337501517592862,8.130353547431238,10.042423066556905,1.4996230464268938,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,14.509282793136878
41.0,1960,existing,1.0,100.0,4.0,73.5,0.0,5.0,8.841158975945264,10.079329830732325,2.0794415416798357,12.74256309206386,10.490162488585556,10.520617246672158,9.337501517592862,8.14060704285845,9.924025203753676,1.4929040961781488,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,13.885846274098308
99.0,1980,existing,1.0,100.0,3.0,121.0,5.0,0.0,10.106469212026385,11.368789470360996,1.9459101490553132,12.18689492294037,11.368789470360996,11.368789470360996,9.337413454539659,6.7650389767805414,11.358736451074895,1.5107219394949425,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.705598813084256
43.0,1940,existing,1.0,100.0,4.0,87.0,5.0,2.0,9.105090961257085,10.388995368317829,1.791759469228055,11.52979241483,10.388995368317829,10.388995368317829,9.337677620437377,7.937731775260109,10.298902324790792,1.528227857008557,1.6486586255873816,9.999500033329732e-05,1.6486586255873816,16.39967347785463
49.0,1960,existing,1.0,100.0,3.0,78.0,5.0,1.0,9.210440366976517,10.698378716979358,1.9459101490553132,12.729323752253295,13.155093843627041,13.155093843627041,9.213834261230438,9.999500033329732e-05,10.698378716979358,1.691939133945844,1.6094379124341003,9.999500033329732e-05,1.6094379124341003,15.14959973536768
42.0,1940,existing,1.0,100.0,4.0,82.0,5.0,2.0,8.922791623969637,10.434380474452231,1.9459101490553132,11.382258537274573,10.434674471043987,10.434674471043987,9.213834261230438,8.006700845440367,10.342032763912483,1.7101878155342434,1.6486586255873816,9.999500033329732e-05,1.6486586255873816,15.136533756296897
